qid,label,id,birth,old_url,status,final_url,soft404,slug,changed
Q21477556,Antonio Delgado y Hernández,1280,1805-01-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1280.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1280.html,True,1280.html,False
Q21612869,Johan Alfred Wiström,1045,1830-08-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1045.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1045.html,True,1045.html,False
Q27996909,Karl Johan Laurentius Torin,1043,1826-06-10T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1043.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1043.html,True,1043.html,False
Q27996939,Lisa Kristina Stenberger,1211,1904-04-11T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1211.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1211.html,True,1211.html,False
Q27996941,Axel Johan Hallin,1107,1877-06-24T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1107.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1107.html,True,1107.html,False
Q27996979,Sven Emanuel Dedering,636,1897-12-10T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/636.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/636.html,True,636.html,False
Q27997014,Wilhelm Ridderstad,1069,1843-08-13T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1069.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1069.html,True,1069.html,False
Q27997039,Josef Natanael Hedin,1172,1880-03-19T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1172.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1172.html,True,1172.html,False
Q27997044,Frithiof Rundgren,675,1921-12-25T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/675.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/675.html,True,675.html,False
Q27997050,Karin Petherick,1383,1929-03-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1383.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1383.html,True,1383.html,False
Q29341936,Peter Gillgren,1395,1958-11-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1395.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1395.html,True,1395.html,False
Q29341938,Mats Arne Roslund,1394,1957-01-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1394.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1394.html,True,1394.html,False
Q29341938,Mats Arne Roslund,1394,1957-03-02T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1394.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1394.html,True,1394.html,False
Q29341942,Albert Maria Ammann,1369,1892-01-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1369.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1369.html,True,1369.html,False
Q29341962,Aleksandrs Platbarzdis,1200,1899-09-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1200.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1200.html,True,1200.html,False
Q29341963,Per Jerker Asplund,1199,1901-01-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1199.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1199.html,True,1199.html,False
Q29341984,Oskar Leonard Nilsson,1124,1887-04-03T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1124.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1124.html,True,1124.html,False
Q29341986,Johan Axel Ludvig Quist,1120,1862-09-08T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1120.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1120.html,True,1120.html,False
Q39383121,Richard Wilhelm Georg Vasmer,1351,1888-10-21T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1351.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1351.html,True,1351.html,False
Q6714,Wilhelm Grimm,798,1786-02-24T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/798.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/798.html,True,798.html,False
Q63182,Christian Gottlob Heyne,764,1729-09-25T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/764.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/764.html,True,764.html,False
Q70855,Friedrich von Raumer,1248,1781-05-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1248.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1248.html,True,1248.html,False
Q74203,Percy Ernst Schramm,927,1894-10-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/927.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/927.html,True,927.html,False
Q77420,Max Vasmer,606,1886-02-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/606.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/606.html,True,606.html,False
