wd,,score,max,spaid,FirstName,LastName,BirthYear
http://www.wikidata.org/entity/Q4983194,5982,43.961357,43.961357,VaM-WW8ntnAAAAAAAAAA9g,Sara,Torsslow-Strömstedt,1795
http://www.wikidata.org/entity/Q99972286,3697,43.92424,43.92424,sj9PGLAlnmUAAAAAACY3hw,Karin,Thunberg-Arfwidsson,1907
http://www.wikidata.org/entity/Q4944091,5032,43.919067,43.919067,sj9PGLAlnmUAAAAAABO3eA,Charlotta,D´Albedyhll,1770
http://www.wikidata.org/entity/Q4953812,1213,43.721233,43.721233,sj9PGLAlnmUAAAAAABOZ6Q,Gurli,Hertzman-Ericson,1879
http://www.wikidata.org/entity/Q19353532,7160,43.71824,43.71824,sj9PGLAlnmUAAAAAACY3rw,Joy,Zandén,1922
http://www.wikidata.org/entity/Q50804551,4602,43.703125,43.703125,sj9PGLAlnmUAAAAAAB6h9A,Berit,von Linde,1900
http://www.wikidata.org/entity/Q4959699,1952,43.668,43.668,0piq-fX0h5AAAAAAAABIXg,von Lotten,Kræmer,1828
http://www.wikidata.org/entity/Q98442680,2807,43.619686,43.619686,sj9PGLAlnmUAAAAAACY3Rg,Majvor,Snare,1918
http://www.wikidata.org/entity/Q4976473,4137,43.561905,43.561905,mLh5P0pzYFAAAAAAAABAKw,Naima,Sahlbom,1871
http://www.wikidata.org/entity/Q27042115,3172,43.39623,43.39623,sj9PGLAlnmUAAAAAABe_qw,Elsa,Hammar-Moeschlin,1879
http://www.wikidata.org/entity/Q274554,695,43.341084,43.341084,j6S8rJvx9lAAAAAAAAC4BA,Emilie,Högqvist,1812
http://www.wikidata.org/entity/Q4945545,5087,43.312737,43.312737,sj9PGLAlnmUAAAAAAA8HPw,Lizinka,Dyrssen,1866
http://www.wikidata.org/entity/Q23989454,2992,43.308952,43.308952,rkIpfGqHXrAAAAAAAADgJQ,Beatrice,Lesslie,1890
http://www.wikidata.org/entity/Q98528631,2872,43.26866,43.26866,sj9PGLAlnmUAAAAAACZ0Sw,Fejan,Forsslund,1867
http://www.wikidata.org/entity/Q16595290,6775,43.187805,43.187805,j6S8rJvx9lAAAAAAAAC2eA,Kerstin,Hörlin-Holmquist,1925
http://www.wikidata.org/entity/Q4946755,5207,43.15758,43.15758,TR3yO_GV8eAAAAAAAAA5gA,Nina,von Engeström,1836
http://www.wikidata.org/entity/Q4969146,2272,43.076454,43.076454,wbbNj8LLWMAAAAAAAAB0Ow,Åsa,Nelvin,1951
http://www.wikidata.org/entity/Q56189,5417,43.071503,43.071503,sj9PGLAlnmUAAAAAABO4TQ,Elise,Meitner,1878
http://www.wikidata.org/entity/Q4944538,5052,43.023773,43.023773,sj9PGLAlnmUAAAAAABgodA,Kjerstin,Dellert,1925
http://www.wikidata.org/entity/Q4726132,6880,42.81743,42.81743,sj9PGLAlnmUAAAAAACY3gg,Alice,Trolle-Wachtmeister,1926
http://www.wikidata.org/entity/Q98528665,3512,42.812347,42.812347,sj9PGLAlnmUAAAAAACY3LQ,Leonilda,Sjöström,1836
http://www.wikidata.org/entity/Q4945651,5097,42.7651,42.7651,sj9PGLAlnmUAAAAAABO3Rw,Ebba,von Eckermann,1866
http://www.wikidata.org/entity/Q234241,577,42.728737,42.728737,VaM-WW8ntnAAAAAAAAAA1g,"av, Fredrika",Baden,1781
http://www.wikidata.org/entity/Q108314906,5827,42.64405,42.64405,sj9PGLAlnmUAAAAAACaChg,Eva,Hård-af-Segerstad,1871
http://www.wikidata.org/entity/Q98528630,2862,42.56772,42.56772,sj9PGLAlnmUAAAAAACYzag,Marja,Entrich,1905
http://www.wikidata.org/entity/Q19977272,7240,42.45136,42.45136,sj9PGLAlnmUAAAAAABbIYQ,Charlotte,Yhlen-Olsen,1839
http://www.wikidata.org/entity/Q2498137,160,42.440907,42.440907,sj9PGLAlnmUAAAAAABhTzQ,Kim,Anderzon,1943
http://www.wikidata.org/entity/Q4989142,6132,42.39232,42.39232,rkIpfGqHXrAAAAAAAADgVw,Eva,Löwen,1743
http://www.wikidata.org/entity/Q261929,630,42.165638,42.165638,VaM-WW8ntnAAAAAAAAAArw,"av, Sofia",Sverige,1753
http://www.wikidata.org/entity/Q237937,601,42.127903,42.127903,sj9PGLAlnmUAAAAAAB5BQQ,Karin,Månsdotter,1550
http://www.wikidata.org/entity/Q18275056,7115,41.98835,41.98835,sj9PGLAlnmUAAAAAACY34g,Gallie,Åkerhielm,1907
http://www.wikidata.org/entity/Q4944209,5037,41.902534,41.902534,sj9PGLAlnmUAAAAAACYzgw,Sara,Danius,1962
http://www.wikidata.org/entity/Q4983290,5987,41.836617,41.836617,NhqpvvI9tpAAAAAAAAAy7w,Gisela,Trapp,1873
http://www.wikidata.org/entity/Q4937425,1734,41.727577,41.727577,VaM-WW8ntnAAAAAAAAAAzQ,Sigrid,Banér,1592
http://www.wikidata.org/entity/Q3490945,362,41.658394,41.658394,VaM-WW8ntnAAAAAAAAAA_Q,Sophie,Hagman,1758
http://www.wikidata.org/entity/Q23989215,2972,41.626663,41.626663,sj9PGLAlnmUAAAAAABOadA,Ida,von Plomgren,1870
http://www.wikidata.org/entity/Q16616102,6975,41.563324,41.563324,VaM-WW8ntnAAAAAAAAAA3w,Pauline,Westdahl-Cronhielm,1810
http://www.wikidata.org/entity/Q6148319,6457,41.37078,41.37078,sj9PGLAlnmUAAAAAAB5BRA,Märta,Eriksdotter-Lejonhufvud,1520
http://www.wikidata.org/entity/Q4970827,2382,41.27111,41.27111,sj9PGLAlnmUAAAAAACY2Cw,Laila,Ohlgren,1937
http://www.wikidata.org/entity/Q13581087,6537,41.15171,41.15171,sj9PGLAlnmUAAAAAABO5Vg,Nelly,Walden,1887
http://www.wikidata.org/entity/Q4940482,1929,41.1368,41.1368,sj9PGLAlnmUAAAAAABVtog,Monica,Bratt-Wijkander,1913
http://www.wikidata.org/entity/Q4976177,4127,41.122185,41.122185,sj9PGLAlnmUAAAAAACY3HA,Hannah,Ryggen,1894
http://www.wikidata.org/entity/Q4953135,1173,41.1116,41.1116,VaM-WW8ntnAAAAAAAAAA0w,Zelma,Hedin-Bergnéhr,1827
http://www.wikidata.org/entity/Q4962236,2067,41.100655,41.100655,sj9PGLAlnmUAAAAAACY2Sg,Fredrika,Limnell,1816
http://www.wikidata.org/entity/Q4948656,5337,41.092007,41.092007,sj9PGLAlnmUAAAAAACYztQ,Mathilda,Foy,1813
http://www.wikidata.org/entity/Q4980404,4342,41.07709,41.07709,YB0QHyfj0hAAAAAAAADThQ,Florence,Stephens,1881
http://www.wikidata.org/entity/Q4939814,1874,41.043724,41.043724,sj9PGLAlnmUAAAAAABhjfw,Berith,Bohm-Åhren,1932
http://www.wikidata.org/entity/Q92268804,2642,41.02478,41.02478,sj9PGLAlnmUAAAAAABOZZg,Emma,Bergström-Andeliuis,1862
http://www.wikidata.org/entity/Q4943626,5002,40.980038,40.980038,TR3yO_GV8eAAAAAAAACFLg,Mona-Lisa,Englund,1933
http://www.wikidata.org/entity/Q4949100,5382,40.97811,40.97811,sj9PGLAlnmUAAAAAAB4vIw,Ulrika Cecilia,Fryxell,1806
http://www.wikidata.org/entity/Q28922683,3247,40.925243,40.925243,sj9PGLAlnmUAAAAAACZ2eg,Calla,Sundbeck,1867
http://www.wikidata.org/entity/Q16595323,6780,40.89088,40.89088,Di4a42b6X_AAAAAAAACcrA,Dora,Jacobsohn,1908
http://www.wikidata.org/entity/Q4961854,2047,40.82922,40.82922,rkIpfGqHXrAAAAAAAAB2eA,Adelaide,Leuhusen-Valerius,1828
http://www.wikidata.org/entity/Q108314927,5867,40.79647,40.79647,sj9PGLAlnmUAAAAAABZbKQ,Beda,Wennerqvist,1855
http://www.wikidata.org/entity/Q16596050,6830,40.71758,40.71758,sj9PGLAlnmUAAAAAAB4fXw,Regina Ottonie,Pallin,1834
http://www.wikidata.org/entity/Q4960102,1967,40.685863,40.685863,sj9PGLAlnmUAAAAAACY2MQ,Thora,Kulle,1849
http://www.wikidata.org/entity/Q4949282,956,40.663757,40.663757,IQojCnw0WmAAAAAAAAAL5w,Mirjam,Furuhjelm,1908
http://www.wikidata.org/entity/Q4065792,397,40.654964,40.654964,sj9PGLAlnmUAAAAAABO1tg,Andrea,Andreen,1888
http://www.wikidata.org/entity/Q371351,720,40.64559,40.64559,sj9PGLAlnmUAAAAAABO3eQ,Anna,Ehrenstral,1666
http://www.wikidata.org/entity/Q100303771,3722,40.624,40.624,sj9PGLAlnmUAAAAAACYzXA,Kate,Carpenter,1903
http://www.wikidata.org/entity/Q4981730,5922,40.556248,40.556248,sj9PGLAlnmUAAAAAACY3dA,Eleonora,Säfström,1770
http://www.wikidata.org/entity/Q2750266,205,40.487743,40.487743,sj9PGLAlnmUAAAAAABO4Hw,Edit,Morris,1902
http://www.wikidata.org/entity/Q15734554,6597,40.47765,40.47765,ciLMGSqrYjAAAAAAAABDGw,Thora,Wigardh-Granström,1860
http://www.wikidata.org/entity/Q4977710,4207,40.383038,40.383038,sj9PGLAlnmUAAAAAACY3Nw,Hjördis,Schymberg,1909
http://www.wikidata.org/entity/Q2663137,190,40.28814,40.28814,VaM-WW8ntnAAAAAAAAAArg,Hedvig,Taube,1714
http://www.wikidata.org/entity/Q510439,880,40.185955,40.185955,sj9PGLAlnmUAAAAAACY2Yw,Louise,Lind-af-Hageby,1878
http://www.wikidata.org/entity/Q4981407,5887,40.180244,40.180244,sj9PGLAlnmUAAAAAACY3Vg,Hilma,Svedal,1870
http://www.wikidata.org/entity/Q23989507,2997,40.101746,40.101746,sj9PGLAlnmUAAAAAACZuSA,Elina,Benckert,1853
http://www.wikidata.org/entity/Q4962786,2077,40.09537,40.09537,rkIpfGqHXrAAAAAAAABVuA,Marita,Lindgren-Fridell,1910
http://www.wikidata.org/entity/Q4990365,6267,40.062595,40.062595,sj9PGLAlnmUAAAAAACY3xg,Fanny,Westerdahl,1817
http://www.wikidata.org/entity/Q89768,487,40.04983,40.04983,I_2wtd5VefAAAAAAAAA9lA,Laura,Mohr,1854
http://www.wikidata.org/entity/Q4938010,1759,40.049408,40.049408,sj9PGLAlnmUAAAAAABO1wQ,Synnöve,Bellander,1896
http://www.wikidata.org/entity/Q50808494,4722,39.999035,39.999035,sj9PGLAlnmUAAAAAACYzBg,Louise,von Bahr,1870
http://www.wikidata.org/entity/Q97391422,2757,39.99035,39.99035,sj9PGLAlnmUAAAAAACY3fA,Henrika,Tornberg,1847
http://www.wikidata.org/entity/Q438481,760,39.9711,39.9711,1ha4xkDj-uAAAAAAAABeqA,Kristina,Gyllenstierna,1494
http://www.wikidata.org/entity/Q23988635,2927,39.91987,39.91987,sj9PGLAlnmUAAAAAAA8Avw,Ebba,DeLaGardie,1867
http://www.wikidata.org/entity/Q1770551,85,39.905144,39.905144,NhqpvvI9tpAAAAAAAAAy7Q,Hjördis,Töpel,1904
http://www.wikidata.org/entity/Q271940,685,39.89381,39.89381,sj9PGLAlnmUAAAAAABO4KA,Cecilia,Vasa,1540
http://www.wikidata.org/entity/Q98456246,2812,39.7405,39.7405,sj9PGLAlnmUAAAAAACY3eQ,Henny,Tegström,1872
http://www.wikidata.org/entity/Q105504769,5637,39.667583,39.667583,sj9PGLAlnmUAAAAAACZ1yg,Emilie,Piper,1857
http://www.wikidata.org/entity/Q128421,507,39.604324,39.604324,sj9PGLAlnmUAAAAAABUk9A,Arja,Browallius,1901
http://www.wikidata.org/entity/Q4990291,6252,39.578163,39.578163,VaM-WW8ntnAAAAAAAAAA7w,Lotten,Wennberg,1815
http://www.wikidata.org/entity/Q4767491,1504,39.552574,39.552574,sj9PGLAlnmUAAAAAACY3KA,Anna,Sevelin,1790
http://www.wikidata.org/entity/Q654753,940,39.543762,39.543762,VaM-WW8ntnAAAAAAAAABAw,Elisabet,Vasa,1549
http://www.wikidata.org/entity/Q16594644,6712,39.524178,39.524178,TR3yO_GV8eAAAAAAAACDRw,Signe,Ehrenborg-Lorichs,1889
http://www.wikidata.org/entity/Q4948674,5342,39.46626,39.46626,sj9PGLAlnmUAAAAAACYzdw,Valborg,Franchi,1889
http://www.wikidata.org/entity/Q4956744,1328,39.448795,39.448795,Di4a42b6X_AAAAAAAAABKQ,Lisbet,Jobs,1909
http://www.wikidata.org/entity/Q16596302,6870,39.4296,39.4296,sj9PGLAlnmUAAAAAACY3LA,Emma,Schenson,1827
http://www.wikidata.org/entity/Q20823527,7270,39.384876,39.384876,sj9PGLAlnmUAAAAAACY3Tg,Mona,Skagerfors,1922
http://www.wikidata.org/entity/Q4935357,1629,39.352455,39.352455,sj9PGLAlnmUAAAAAABO1sg,Fanny,Alving,1874
http://www.wikidata.org/entity/Q96694786,2692,39.339863,39.339863,sj9PGLAlnmUAAAAAAA1pCg,Anna,Bosson,1883
http://www.wikidata.org/entity/Q4971483,2412,39.30981,39.30981,vfWYdYT6EoAAAAAAAAA65A,Hildur,Ottelin,1866
http://www.wikidata.org/entity/Q3296276,259,39.290592,39.290592,sj9PGLAlnmUAAAAAACY3GQ,Mary,von Rosen,1886
http://www.wikidata.org/entity/Q4969987,2317,39.25628,39.25628,sj9PGLAlnmUAAAAAACY2wg,Ellen,Nordenstreng,1859
http://www.wikidata.org/entity/Q13422290,6517,39.18416,39.18416,sj9PGLAlnmUAAAAAABO2ug,Sophia,Bolander,1807
http://www.wikidata.org/entity/Q4949708,986,39.171776,39.171776,1ha4xkDj-uAAAAAAAABeVA,Esther,Gehlin,1892
http://www.wikidata.org/entity/Q1120787,25,39.170025,39.170025,IQojCnw0WmAAAAAAAAAFBw,Rosa,Fitinghoff,1872
http://www.wikidata.org/entity/Q24680682,3032,39.129665,39.129665,sj9PGLAlnmUAAAAAACaBow,Wendela,Falck,1854
http://www.wikidata.org/entity/Q56301940,2447,39.067783,39.067783,sj9PGLAlnmUAAAAAACYzaw,Ebba,von Eckermann,1921
http://www.wikidata.org/entity/Q161133,517,38.97741,38.97741,VaM-WW8ntnAAAAAAAAAA5g,"av, Anna",Österrike,1573
http://www.wikidata.org/entity/Q4952405,1098,38.87706,38.87706,j6S8rJvx9lAAAAAAAAAfWQ,Ingeborg,Hammarskjöld-Reiz-Cruickshank,1909
http://www.wikidata.org/entity/Q202266,542,38.87158,38.87158,sj9PGLAlnmUAAAAAABO4Jw,Margareta,Valdemarsdotter,1353
http://www.wikidata.org/entity/Q25929836,3087,38.786144,38.786144,sj9PGLAlnmUAAAAAACY3Cw,Alida,Rossander,1843
http://www.wikidata.org/entity/Q97483170,2772,38.681118,38.681118,sj9PGLAlnmUAAAAAACYzqQ,Bengta,Eskilsson,1836
http://www.wikidata.org/entity/Q4950158,1001,38.658478,38.658478,sj9PGLAlnmUAAAAAACYy7Q,Selma,Giöbel,1843
http://www.wikidata.org/entity/Q4390024,437,38.632423,38.632423,9Y5iReTPHdAAAAAAAABGMQ,Emmy,Rappe,1835
