,WikidataID,authorid_x,SBL,SKBL,wikidata.wikipedia,wikidata.wikidata_id,wikidata.sbl_link,wikidata.skbl_link,wikidata.sol_link,authorid_y,WD_Littbank_SBL_merge_outer
357,Q5785631,HambraeusJ,12471.0,,https://sv.wikipedia.org/wiki/Jonas_Hambraeus,Q5785631,12471.0,,,HambraeusJ,both
358,Q2824703,HamiltonAL,12478.0,,https://sv.wikipedia.org/wiki/Adolf_Ludvig_Hamilton,Q2824703,12478.0,,,HamiltonAL,both
359,Q5786123,HamiltonH,12491.0,,https://sv.wikipedia.org/wiki/Hugo_Hamilton_(1802%E2%80%931871),Q5786123,12491.0,,,HamiltonH,both
360,Q5786177,HamiltonJ,12499.0,,https://sv.wikipedia.org/wiki/Jakob_Hamilton,Q5786177,12499.0,,,HamiltonJ,both
361,Q2484402,HammarsköldL,12550.0,,https://sv.wikipedia.org/wiki/Lorenzo_Hammarsk%C3%B6ld,Q2484402,12550.0,,Lorenzo_Hammarsköld,HammarsköldL,both
362,Q3797403,HanselliP,12585.0,,https://sv.wikipedia.org/wiki/Per_Hanselli,Q3797403,12585.0,,,HanselliP,both
363,Q2017855,HanssonO,12596.0,,https://sv.wikipedia.org/wiki/Ola_Hansson,Q2017855,12596.0,,,HanssonO,both
364,Q1038985,HarlemanC,13968.0,,https://sv.wikipedia.org/wiki/Carl_H%C3%A5rleman,Q1038985,13968.0,,,HarlemanC,both
365,Q5791668,HarteliusTJ,12606.0,,https://sv.wikipedia.org/wiki/Truls_Johan_Hartelius,Q5791668,12606.0,,,HarteliusTJ,both
366,Q720017,HasselquistF,12645.0,,https://sv.wikipedia.org/wiki/Fredrik_Hasselquist,Q720017,12645.0,,,HasselquistF,both
367,Q5792866,HasselrotM,12653.0,,https://sv.wikipedia.org/wiki/Mathias_Hasselrot,Q5792866,12653.0,,,HasselrotM,both
368,Q5792884,HasselskogN,12655.0,,https://sv.wikipedia.org/wiki/Nils_Hasselskog,Q5792884,12655.0,,,HasselskogN,both
369,Q549109,HazeliusA,12664.0,,https://sv.wikipedia.org/wiki/Artur_Hazelius,Q549109,12664.0,,,HazeliusA,both
370,Q3567227,HebbeW,12676.0,WendelaHebbe,https://sv.wikipedia.org/wiki/Wendela_Hebbe,Q3567227,12676.0,WendelaHebbe,Wendela_Hebbe,HebbeW,both
371,Q1445442,HedbergF,12687.0,,https://sv.wikipedia.org/wiki/Frans_Hedberg,Q1445442,12687.0,,Frans_Hedberg,HedbergF,both
372,Q2756080,HedbergT,12695.0,,https://sv.wikipedia.org/wiki/Tor_Hedberg,Q2756080,12695.0,,Tor_Hedberg,HedbergT,both
373,Q5795366,HedbornS,12697.0,,https://sv.wikipedia.org/wiki/Samuel_Johan_Hedborn,Q5795366,12697.0,,,HedbornS,both
374,Q4722812,HedenstiernaA,12717.0,,https://sv.wikipedia.org/wiki/Alfred_Hedenstierna,Q4722812,12717.0,,,HedenstiernaA,both
375,Q5796003,HedlundBB,12740.0,,https://sv.wikipedia.org/wiki/Bertil_Bull_Hedlund,Q5796003,12740.0,,,HedlundBB,both
376,Q5796046,HedlundH,12742.0,,https://sv.wikipedia.org/wiki/Henrik_Hedlund,Q5796046,12742.0,,,HedlundH,both
377,Q5796181,HedlundSA,12744.0,,https://sv.wikipedia.org/wiki/Sven_Adolf_Hedlund,Q5796181,12744.0,,,HedlundSA,both
378,Q236208,HedvigElisabetCharlotta,14794.0,HedvigElisabetCharlottadrottning,https://sv.wikipedia.org/wiki/Hedvig_Elisabet_Charlotta_av_Holstein-Gottorp,Q236208,14794.0,HedvigElisabetCharlottadrottning,,HedvigElisabetCharlotta,both
379,Q129173,HeidenstamV,12779.0,,https://sv.wikipedia.org/wiki/Verner_von_Heidenstam,Q129173,12779.0,,,HeidenstamV,both
380,Q5798355,HelandM,12805.0,,https://sv.wikipedia.org/wiki/M%C3%A5rten_Heland,Q5798355,12805.0,,,HelandM,both
381,Q5798857,HellbergJC,12811.0,,https://sv.wikipedia.org/wiki/Johan_Carl_Hellberg,Q5798857,12811.0,,,HellbergJC,both
382,Q63596,HellqvistCG,12831.0,,https://sv.wikipedia.org/wiki/Carl_Gustaf_Hellqvist,Q63596,12831.0,,,HellqvistCG,both
383,Q5799669,HellströmG,12840.0,,https://sv.wikipedia.org/wiki/Gustaf_Hellstr%C3%B6m,Q5799669,12840.0,,,HellströmG,both
384,Q69439,HelvigA,12852.0,AmaliavonHelvig,https://sv.wikipedia.org/wiki/Amalia_von_Helvig,Q69439,12852.0,AmaliavonHelvig,,HelvigA,both
385,Q18242515,HerkepæusAG,12894.0,,https://sv.wikipedia.org/wiki/Anders_Gottlieb_Herkep%C3%A6us,Q18242515,12894.0,,,HerkepæusAG,both
386,Q5802535,HermanssonMvon,12913.0,,https://sv.wikipedia.org/wiki/Matthias_von_Hermansson,Q5802535,12913.0,,,HermanssonMvon,both
387,Q1351341,HermelinE,12916.0,,https://sv.wikipedia.org/wiki/Eric_Hermelin,Q1351341,12916.0,,,HermelinE,both
388,Q432895,HermelinO,12918.0,,https://sv.wikipedia.org/wiki/Olof_Hermelin_(%C3%A4mbetsman),Q432895,12918.0,,,HermelinO,both
389,Q5802624,HermelinOyngre,12919.0,,https://sv.wikipedia.org/wiki/Olof_Hermelin_(konstn%C3%A4r),Q5802624,12919.0,,,HermelinOyngre,both
390,Q5803979,HesseliusA,12949.0,,https://sv.wikipedia.org/wiki/Andreas_Hesselius,Q5803979,12949.0,,,HesseliusA,both
391,Q5804013,HesselmanB,12954.0,,https://sv.wikipedia.org/wiki/Bengt_Hesselman,Q5804013,12954.0,,,HesselmanB,both
392,Q4353611,HiertaLJ,13575.0,,https://sv.wikipedia.org/wiki/Lars_Johan_Hierta,Q4353611,13575.0,,,HiertaLJ,both
393,Q4162615,HildebrandE,13583.0,,https://sv.wikipedia.org/wiki/Emil_Hildebrand,Q4162615,13583.0,,,HildebrandE,both
394,Q5806054,HillgrenB,13601.0,,https://sv.wikipedia.org/wiki/Bror_Hillgren,Q5806054,13601.0,,,HillgrenB,both
395,Q246091,HiärneU,13625.0,,https://sv.wikipedia.org/wiki/Urban_Hj%C3%A4rne,Q246091,13625.0,,,HiärneU,both
396,Q31685249,HjelmPG,13631.0,,https://sv.wikipedia.org/wiki/Pehr_Gustaf_Hjelm,Q31685249,13631.0,,,HjelmPG,both
397,Q5807443,HjelmqvistT,13638.0,,https://sv.wikipedia.org/wiki/Theodor_Hjelmqvist,Q5807443,13638.0,,,HjelmqvistT,both
398,Q5807738,HjortbergGF,13647.0,,https://sv.wikipedia.org/wiki/Gustaf_Fredrik_Hjortberg,Q5807738,13647.0,,,HjortbergGF,both
399,Q5807870,HjortzbergO,13663.0,,https://sv.wikipedia.org/wiki/Olle_Hjortzberg,Q5807870,13663.0,,,HjortzbergO,both
400,Q5807996,HjärneR,13669.0,,https://sv.wikipedia.org/wiki/Rudolf_Hj%C3%A4rne,Q5807996,13669.0,,,HjärneR,both
401,Q5808441,HodellF,13680.0,,https://sv.wikipedia.org/wiki/Frans_Hodell,Q5808441,13680.0,,Frans_Hodell,HodellF,both
402,Q5808708,HofS,13681.0,,https://sv.wikipedia.org/wiki/Sven_Hof,Q5808708,13681.0,,,HofS,both
403,Q5808735,HofbergH,13682.0,,https://sv.wikipedia.org/wiki/Herman_Hofberg,Q5808735,13682.0,,,HofbergH,both
404,Q5810757,HolmbergAE,13725.0,,https://sv.wikipedia.org/wiki/Axel_Emanuel_Holmberg,Q5810757,13725.0,,,HolmbergAE,both
405,Q5811091,HolmbergsonJ,13734.0,,https://sv.wikipedia.org/wiki/Johan_Holmbergsson,Q5811091,13734.0,,,HolmbergsonJ,both
406,Q4820735,HolmgrenAE,13744.0,,https://sv.wikipedia.org/wiki/August_Holmgren,Q4820735,13744.0,,,HolmgrenAE,both
407,Q4766181,HolmgrenAM,13743.0,AnnMargretHolmgren,https://sv.wikipedia.org/wiki/Ann_Margret_Holmgren,Q4766181,13743.0,AnnMargretHolmgren,,HolmgrenAM,both
408,Q5811415,HolmgrenKAV,13741.0,,https://sv.wikipedia.org/wiki/Albert_Holmgren,Q5811415,13741.0,,,HolmgrenKAV,both
409,Q5812136,HolmströmI,13768.0,,https://sv.wikipedia.org/wiki/Israel_Holmstr%C3%B6m,Q5812136,13768.0,,,HolmströmI,both
410,Q5813259,HoornJ,13794.0,,https://sv.wikipedia.org/wiki/Johan_von_Hoorn,Q5813259,13794.0,,,HoornJ,both
411,Q4693164,HornA,13805.0,AgnetaHorn,https://sv.wikipedia.org/wiki/Agneta_Horn,Q4693164,13805.0,AgnetaHorn,,HornA,both
412,Q3678958,HornCF,13812.0,,https://sv.wikipedia.org/wiki/Clas_Fredrik_Horn_af_%C3%85minne,Q3678958,13812.0,,,HornCF,both
413,Q37008204,HultOW,13862.0,,https://sv.wikipedia.org/wiki/Oscar_Hult,Q37008204,13862.0,,,HultOW,both
414,Q5876803,HultinM,13873.0,,https://sv.wikipedia.org/wiki/M%C3%A5ns_Hultin,Q5876803,13873.0,,,HultinM,both
415,Q5817049,HummerhielmA,13897.0,,https://sv.wikipedia.org/wiki/Alexander_Hummerhielm,Q5817049,13897.0,,,HummerhielmA,both
416,Q5818420,HwasserI,13914.0,,https://sv.wikipedia.org/wiki/Israel_Hwasser,Q5818420,13914.0,,,HwasserI,both
417,Q3120877,HylténCavalliusGO,13941.0,,https://sv.wikipedia.org/wiki/Gunnar_Olof_Hylt%C3%A9n-Cavallius,Q3120877,13941.0,,,HylténCavalliusGO,both
418,Q792205,HägerströmA,13974.0,,https://sv.wikipedia.org/wiki/Axel_H%C3%A4gerstr%C3%B6m,Q792205,13974.0,,,HägerströmA,both
419,Q464573,HæffnerJCF,13474.0,,https://sv.wikipedia.org/wiki/Johann_Christian_Friedrich_Haeffner,Q464573,13474.0,,,HæffnerJCF,both
420,Q5820566,HögbergO,14006.0,,https://sv.wikipedia.org/wiki/Olof_H%C3%B6gberg,Q5820566,14006.0,,,HögbergO,both
421,Q2896104,HöijerB,14024.0,,https://sv.wikipedia.org/wiki/Benjamin_H%C3%B6ijer,Q2896104,14024.0,,,HöijerB,both
422,Q5821043,HöijerJL,14027.0,,https://sv.wikipedia.org/wiki/Johan_Leonard_H%C3%B6ijer,Q5821043,14027.0,,,HöijerJL,both
423,Q491083,HöpkenAJvon,14044.0,,https://sv.wikipedia.org/wiki/Anders_Johan_von_H%C3%B6pken,Q491083,14044.0,,,HöpkenAJvon,both
424,Q5821247,HöpkenCF,14046.0,,https://sv.wikipedia.org/wiki/Carl_Fredrik_von_H%C3%B6pken,Q5821247,14046.0,,,HöpkenCF,both
425,Q351981,HörbergP,14054.0,,https://sv.wikipedia.org/wiki/Pehr_H%C3%B6rberg,Q351981,14054.0,,,HörbergP,both
426,Q5818751,HülphersAA,13933.0,,https://sv.wikipedia.org/wiki/Abraham_H%C3%BClphers_den_yngre,Q5818751,13933.0,,,HülphersAA,both
427,Q719983,IhreJ,14084.0,,https://sv.wikipedia.org/wiki/Johan_Ihre,Q719983,14084.0,,,IhreJ,both
428,Q5823171,IngelgrenG,11955.0,,https://sv.wikipedia.org/wiki/Georg_Ingelgren,Q5823171,11955.0,,,IngelgrenG,both
429,Q5823432,IngmanManderfeltC,11966.0,,https://sv.wikipedia.org/wiki/Carl_Johan_Ingman,Q5823432,11966.0,,,IngmanManderfeltC,both
430,Q5824477,IsbergA,11983.0,,https://sv.wikipedia.org/wiki/Anders_Ulrik_Isberg_den_yngre,Q5824477,11983.0,,,IsbergA,both
431,Q5826549,JacobssonJT,12017.0,,https://sv.wikipedia.org/wiki/Jacob_Thimoteus_Jacobsson,Q5826549,12017.0,,,JacobssonJT,both
432,Q5828364,JansonG,12040.0,,https://sv.wikipedia.org/wiki/Gustaf_Janson,Q5828364,12040.0,,,JansonG,both
433,Q52944,JohanIII,12099.0,,https://sv.wikipedia.org/wiki/Johan_III,Q52944,12099.0,,,JohanIII,both
434,Q6000244,JohanMånsson,12108.0,,https://sv.wikipedia.org/wiki/Johan_M%C3%A5nsson,Q6000244,12108.0,,,JohanMånsson,both
435,Q550662,JohannesMagnus,12115.0,,https://sv.wikipedia.org/wiki/Johannes_Magnus,Q550662,12115.0,,,JohannesMagnus,both
436,Q4956862,JohansonK,12123.0,KlaraJohanson,https://sv.wikipedia.org/wiki/Klara_Johanson,Q4956862,12123.0,KlaraJohanson,Klara_Johanson,JohansonK,both
437,Q33043935,JohanssénC,12125.0,,https://sv.wikipedia.org/wiki/Christian_Johans%C3%A9n,Q33043935,12125.0,,,JohanssénC,both
438,Q5889464,JohnssonH,12178.0,,https://sv.wikipedia.org/wiki/Harald_Johnsson_(f%C3%B6rfattare),Q5889464,12178.0,,Harald_Johnsson,JohnssonH,both
439,Q918585,JolinJ,12183.0,,https://sv.wikipedia.org/wiki/Johan_Jolin,Q918585,12183.0,,,JolinJ,both
440,Q5890248,JonasonA,12193.0,,https://sv.wikipedia.org/wiki/Aron_Jonason,Q5890248,12193.0,,,JonasonA,both
441,Q887411,JonssonGripB,17833.0,,https://sv.wikipedia.org/wiki/Bo_Jonsson_(Grip),Q887411,17833.0,,,JonssonGripB,both
442,Q2429141,JonssonT,12204.0,,https://sv.wikipedia.org/wiki/Thorsten_Jonsson,Q2429141,12204.0,,Thorsten_Jonsson,JonssonT,both
443,Q709853,JosephsonE,12215.0,,https://sv.wikipedia.org/wiki/Ernst_Josephson,Q709853,12215.0,,,JosephsonE,both
444,Q709853,JosephsonE,12215.0,,https://sv.wikipedia.org/wiki/Ernst_Josephson,Q709853,12215.0,,,JosephsonJA,both
445,Q1677426,JosephsonJA,12217.0,,,,,,,,left_only
446,Q4205904,JosephsonL,12219.0,,https://sv.wikipedia.org/wiki/Ludvig_Josephson_(1832%E2%80%931899),Q4205904,12219.0,,,JosephsonL,both
447,Q5894398,JungnerH,12249.0,,https://sv.wikipedia.org/wiki/Hugo_Jungner,Q5894398,12249.0,,,JungnerH,both
448,Q5895265,JändelR,12281.0,,https://sv.wikipedia.org/wiki/Ragnar_J%C3%A4ndel,Q5895265,12281.0,,,JändelR,both
449,Q1960724,JärtaH,12286.0,,https://sv.wikipedia.org/wiki/Hans_J%C3%A4rta,Q1960724,12286.0,,,JärtaH,both
450,Q5896385,JörlinE,12297.0,,https://sv.wikipedia.org/wiki/Engelbert_J%C3%B6rlin,Q5896385,12297.0,,,JörlinE,both
451,Q719204,KalmP,12334.0,,https://sv.wikipedia.org/wiki/Pehr_Kalm,Q719204,12334.0,,,KalmP,both
452,Q5898294,KalmeterH,12312.0,,https://sv.wikipedia.org/wiki/Henric_Kalmeter,Q5898294,12312.0,,,KalmeterH,both
453,Q52939,KarlIX,12354.0,,https://sv.wikipedia.org/wiki/Karl_IX,Q52939,12354.0,,,KarlIX,both
454,Q52934,KarlXII,12357.0,,https://sv.wikipedia.org/wiki/Karl_XII,Q52934,12357.0,,,KarlXII,both
455,Q134641,KarlfeldtEA,12376.0,,https://sv.wikipedia.org/wiki/Erik_Axel_Karlfeldt,Q134641,12376.0,,,KarlfeldtEA,both
456,Q5901669,KarlssonKH,12388.0,,https://sv.wikipedia.org/wiki/Karl_Henrik_Karlsson,Q5901669,12388.0,,,KarlssonKH,both
457,Q5904549,KederN,11403.0,,https://sv.wikipedia.org/wiki/Nicolas_Keder,Q5904549,11403.0,,,KederN,both
458,Q543195,KellgrenJH,11416.0,,https://sv.wikipedia.org/wiki/Johan_Henric_Kellgren,Q543195,11416.0,,Johan_Henric_Kellgren,KellgrenJH,both
459,Q1345250,KeniciusP,11434.0,,https://sv.wikipedia.org/wiki/Petrus_Kenicius,Q1345250,11434.0,,,KeniciusP,both
460,Q1388455,KernellPU,11442.0,,https://sv.wikipedia.org/wiki/Per_Ulrik_Kernell,Q1388455,11442.0,,,KernellPU,both
461,Q5907282,KewenterM,11447.0,,https://sv.wikipedia.org/wiki/Matthias_Kewenter,Q5907282,11447.0,,,KewenterM,both
462,Q5907289,KexelO,11448.0,,https://sv.wikipedia.org/wiki/Olof_Kex%C3%A9l,Q5907289,11448.0,,,KexelO,both
463,Q238443,KeyE,11453.0,EllenKey,https://sv.wikipedia.org/wiki/Ellen_Key,Q238443,11453.0,EllenKey,,KeyE,both
464,Q5907317,KeyEm,11454.0,,https://sv.wikipedia.org/wiki/Emil_Key,Q5907317,11454.0,,,KeyEm,both
465,Q5908406,Kiellman-GöransonJA,11469.0,,https://sv.wikipedia.org/wiki/Julius_Axel_Kiellman-G%C3%B6ranson,Q5908406,11469.0,,,Kiellman-GöransonJA,both
466,Q5911782,KiöpingNM,11508.0,,https://sv.wikipedia.org/wiki/Nils_Matsson_Ki%C3%B6ping,Q5911782,11508.0,,,KiöpingNM,both
467,Q5911977,KjellbergI,11529.0,,https://sv.wikipedia.org/wiki/Isidor_Kjellberg,Q5911977,11529.0,,,KjellbergI,both
468,Q6143413,KjellgrenJ,11541.0,,https://sv.wikipedia.org/wiki/Josef_Kjellgren,Q6143413,11541.0,,,KjellgrenJ,both
469,Q4959075,KlemanE,11578.0,EllenKleman,https://sv.wikipedia.org/wiki/Ellen_Kleman,Q4959075,11578.0,EllenKleman,,KlemanE,both
470,Q4223295,KlemmingGE,11582.0,,https://sv.wikipedia.org/wiki/Gustaf_Edvard_Klemming,Q4223295,11582.0,,,KlemmingGE,both
471,Q2041231,KlinckowstromO,11601.0,,https://sv.wikipedia.org/wiki/Otto_Vilhelm_Klinckowstr%C3%B6m,Q2041231,11601.0,,,KlinckowstromO,both
472,Q5913804,KlinckowströmA,11597.0,,https://sv.wikipedia.org/wiki/Axel_Klinckowstr%C3%B6m,Q5913804,11597.0,,,KlinckowströmA,both
473,Q5913839,KlinckowströmRM,11602.0,,https://sv.wikipedia.org/wiki/Rudolf_Klinckowstr%C3%B6m,Q5913839,11602.0,,,KlinckowströmRM,both
474,Q5914510,KlockhoffD,11644.0,,https://sv.wikipedia.org/wiki/Daniel_Klockhoff,Q5914510,11644.0,,,KlockhoffD,both
475,Q3305484,KléenE,11566.0,,https://sv.wikipedia.org/wiki/Emil_Kl%C3%A9en,Q3305484,11566.0,,,KléenE,both
476,Q38240335,KnorringO,11658.0,,https://sv.wikipedia.org/wiki/Oscar_von_Knorring,Q38240335,11658.0,,,KnorringO,both
477,Q450795,KnorringS,11659.0,SophievonKnorring,https://sv.wikipedia.org/wiki/Sophie_von_Knorring,Q450795,11659.0,SophievonKnorring,,KnorringS,both
478,Q5916189,KnösG,11674.0,,https://sv.wikipedia.org/wiki/Gustaf_Kn%C3%B6s,Q5916189,11674.0,,,KnösG,both
479,Q4225027,KnösO,11675.0,,https://sv.wikipedia.org/wiki/Olof_Andersson_Kn%C3%B6s,Q4225027,11675.0,,,KnösO,both
480,Q4959294,KnösT,11676.0,TheklaKnos,https://sv.wikipedia.org/wiki/Thekla_Kn%C3%B6s,Q4959294,11676.0,TheklaKnos,Thekla_Knös,KnösT,both
481,Q4580961,KochM,11684.0,,https://sv.wikipedia.org/wiki/Martin_Koch,Q4580961,11684.0,,,KochM,both
482,Q5916344,KochenJH,11691.0,,https://sv.wikipedia.org/wiki/Johan_Henrik_von_Kochen,Q5916344,11691.0,,,KochenJH,both
483,Q1674617,KolmodinI,11714.0,,https://sv.wikipedia.org/wiki/Israel_Kolmodin,Q1674617,11714.0,,,KolmodinI,both
484,Q3428167,KolmodinO,11716.0,,https://sv.wikipedia.org/wiki/Olof_Kolmodin_den_%C3%A4ldre,Q3428167,11716.0,,,KolmodinO,both
485,Q5920189,KoskullA,11729.0,,https://sv.wikipedia.org/wiki/Anders_Koskull,Q5920189,11729.0,,,KoskullA,both
486,Q4239802,KrassowED,11752.0,,https://sv.wikipedia.org/wiki/Ernst_Detlof_von_Krassow,Q4239802,11752.0,,,KrassowED,both
487,Q52937,Kristina,11773.0,Kristinadrottning,https://sv.wikipedia.org/wiki/Drottning_Kristina,Q52937,11773.0,Kristinadrottning,,Kristina,both
488,Q239386,KrusenstjernaA,11824.0,AgnesvonKrusenstjerna,https://sv.wikipedia.org/wiki/Agnes_von_Krusenstjerna,Q239386,11824.0,AgnesvonKrusenstjerna,,KrusenstjernaA,both
489,Q5925056,KræmerARvon,11741.0,,https://sv.wikipedia.org/wiki/Robert_von_Kr%C3%A6mer,Q5925056,11741.0,,,KræmerARvon,both
490,Q4959699,KræmerL,11739.0,LottenvonKrmer,https://sv.wikipedia.org/wiki/Lotten_von_Kr%C3%A6mer,Q4959699,11739.0,LottenvonKrmer,,KræmerL,both
